trial,ring,branch,P0_true,P0_recovered,P1_true,P1_recovered,P0_fractional_error,mbar_error_mag,changed_fraction,mbar_error_no_winsor_mag,delta_mbar_vs_no_winsor_mag
20,outer,raw_global_3p5,0.9,0.8931869572289146,0.08,0.08246511283423617,-0.007570047523428269,0.008250341957368935,0.0002431558772205853,0.007938188342679944,0.00031215361468899146
20,inner,normalized_full_3p5,0.9,0.8644072159846703,0.08,0.07993580082330122,-0.039547537794810794,0.043810314415619916,0.00042081216748324267,0.04247202314646792,0.0013382912691519977
20,outer,normalized_full_3p5,0.9,0.8929359541132164,0.08,0.08244556062809144,-0.007848939874204097,0.00855549808104228,0.00034327888548788514,0.007938188342679944,0.0006173097383623365
20,inner,normalized_union_3p5,0.9,0.8643871119777963,0.08,0.07993913989670696,-0.0395698755802264,0.043835566289451046,0.00042081216748324267,0.04247202314646792,0.0013635431429831271
20,outer,normalized_union_3p5,0.9,0.8929364929278567,0.08,0.08244744586859652,-0.007848341191270314,0.008554842927239209,0.00035758217238321367,0.007938188342679944,0.000616654584559265
21,inner,no_winsor,0.9,0.9255946217776869,0.08,0.07223078612876592,0.02843846864187438,-0.030445782544793416,0.0,-0.030445782544793416,0.0
21,outer,no_winsor,0.9,0.8706303011141132,0.08,0.08224969317230556,-0.032632998762096466,0.03602182830212556,0.0,0.03602182830212556,0.0
21,inner,raw_global_3p5,0.9,0.9238541735552155,0.08,0.07181021924959623,0.026504637283572663,-0.02840228914260456,0.0015329586101175269,-0.030445782544793416,0.0020434934021888555
21,outer,raw_global_3p5,0.9,0.870279532577139,0.08,0.08215725775638534,-0.03302274158095675,0.03645934907185906,0.0004004920330691993,0.03602182830212556,0.0004375207697335029
21,inner,normalized_full_3p5,0.9,0.9253023295018256,0.08,0.07200893648344717,0.028113699446472795,-0.030102865227119285,0.0004508701794463314,-0.030445782544793416,0.00034291731767413167
21,outer,normalized_full_3p5,0.9,0.8699451835423201,0.08,0.08212024623056553,-0.033394240508533235,0.03687655364691532,0.0005292216151271562,0.03602182830212556,0.0008547253447897599
21,inner,normalized_union_3p5,0.9,0.9252788943580208,0.08,0.07200290372019763,0.028087660397800862,-0.030075366424293645,0.0004508701794463314,-0.030445782544793416,0.00037041612049977177
21,outer,normalized_union_3p5,0.9,0.8699217538843496,0.08,0.08211359709826095,-0.03342027346183385,0.036905795455444534,0.0005721314758131418,0.03602182830212556,0.000883967153318975
22,inner,no_winsor,0.9,0.8697859242203932,0.08,0.08390370591894342,-0.03357119531067421,0.037075335644285716,0.0,0.037075335644285716,0.0
22,outer,no_winsor,0.9,0.9495205674148726,0.08,0.07154273719537689,0.055022852683191736,-0.0581546672992464,0.0,-0.0581546672992464,0.0
22,inner,raw_global_3p5,0.9,0.8673862631561462,0.08,0.08355018618023317,-0.03623748538205984,0.04007492379416043,0.0016531906579698818,0.037075335644285716,0.0029995881498747143
22,outer,raw_global_3p5,0.9,0.9489625521172417,0.08,0.07155472913196943,0.05440283568582416,-0.05751641308180225,0.0002717624510112424,-0.0581546672992464,0.0006382542174441508
22,inner,normalized_full_3p5,0.9,0.8690491020528627,0.08,0.08376154411182764,-0.03438988660793041,0.03799548567525574,0.0004809281914094202,0.037075335644285716,0.0009201500309700267
22,outer,normalized_full_3p5,0.9,0.9485738123858436,0.08,0.0715469686806851,0.0539709026509374,-0.05707155330002715,0.0004004920330691993,-0.0581546672992464,0.0010831139992192457
22,inner,normalized_union_3p5,0.9,0.8690332860767974,0.08,0.0837602622052474,-0.034407459914669536,0.03801524535747258,0.0004809281914094202,0.037075335644285716,0.0009399097131868664
22,outer,normalized_union_3p5,0.9,0.9485589482290723,0.08,0.0715470838847825,0.053954386921191366,-0.05705453967452311,0.0004004920330691993,-0.0581546672992464,0.0011001276247232863
23,inner,no_winsor,0.9,0.940087302360809,0.08,0.08068871516679602,0.044541447067565576,-0.047314193307832264,0.0,-0.047314193307832264,0.0
23,outer,no_winsor,0.9,0.8352787535033057,0.08,0.09653694820974097,-0.0719124961074381,0.08102768696869972,0.0,0.08102768696869972,0.0
23,inner,raw_global_3p5,0.9,0.9355027318645047,0.08,0.08055059180854648,0.03944747984944974,-0.042006376574195245,0.0019838287895638583,-0.047314193307832264,0.005307816733637019
23,outer,raw_global_3p5,0.9,0.8350850552329144,0.08,0.0964338434510711,-0.07212771640787285,0.08127949465850429,0.00022885259032525673,0.08102768696869972,0.00025180768980456736
23,inner,normalized_full_3p5,0.9,0.9390922963640991,0.08,0.08062479179711358,0.04343588484899885,-0.046164421209123584,0.0007815083110403078,-0.047314193307832264,0.0011497720987086804
23,outer,normalized_full_3p5,0.9,0.834780424434363,0.08,0.09638756989517018,-0.07246619507293006,0.08167563278432115,0.0004863117544411706,0.08102768696869972,0.0006479458156214285
23,inner,normalized_union_3p5,0.9,0.9391680993323624,0.08,0.08062259754371896,0.04352011036929149,-0.04625205764899627,0.0007213922871141303,-0.047314193307832264,0.0010621356588359915
23,outer,normalized_union_3p5,0.9,0.8348107465791023,0.08,0.0963907605423921,-0.07243250380099753,0.08163619576413975,0.00041479531996452783,0.08102768696869972,0.000608508795440027
24,inner,no_winsor,0.9,0.9408775325811275,0.08,0.06910627554877255,0.04541948064569712,-0.048226471511904276,0.0,-0.048226471511904276,0.0
24,outer,no_winsor,0.9,0.9043574343375003,0.08,0.0740694988632488,0.004841593708333702,-0.005244009116121049,0.0,-0.005244009116121049,0.0
24,inner,raw_global_3p5,0.9,0.9375503180622698,0.08,0.0688210784349577,0.04172257562474435,-0.04438019012202578,0.0019237127656376808,-0.048226471511904276,0.0038462813898784975
24,outer,raw_global_3p5,0.9,0.9036559277940779,0.08,0.07402736924066311,0.004062141993419921,-0.004401480950963179,0.00030036902480189945,-0.005244009116121049,0.0008425281651578704
24,inner,normalized_full_3p5,0.9,0.9396228609882353,0.08,0.06906818522559373,0.04402540109803921,-0.046777662907258155,0.0006913342751510415,-0.048226471511904276,0.0014488086046461207
24,outer,normalized_full_3p5,0.9,0.9033744091690904,0.08,0.07401965037505773,0.003749343521211479,-0.004063185616697502,0.00041479531996452783,-0.005244009116121049,0.0011808234994235478
24,inner,normalized_union_3p5,0.9,0.9396120256978899,0.08,0.06906651439382545,0.04401336188654437,-0.0467651426341401,0.0006913342751510415,-0.048226471511904276,0.0014613288777641786
24,outer,normalized_union_3p5,0.9,0.9033670399185894,0.08,0.07401913144799374,0.003741155465099233,-0.004054328719021329,0.00041479531996452783,-0.005244009116121049,0.0011896803970997205
25,inner,no_winsor,0.9,0.9000437980764495,0.08,0.0877147219984681,4.8664529388231514e-05,-5.283555584601584e-05,0.0,-5.283555584601584e-05,0.0
25,outer,no_winsor,0.9,0.8166372293729591,0.08,0.09451221157486742,-0.09262530069671215,0.1055333362758422,0.0,0.1055333362758422,0.0
25,inner,raw_global_3p5,0.9,0.8984447823914471,0.08,0.08753580661705893,-0.0017280195650588581,0.0018777963063636507,0.001382668550302083,-5.283555584601584e-05,0.0019306318622096667
25,outer,raw_global_3p5,0.9,0.8161917482332335,0.08,0.0944707149598401,-0.09312027974085169,0.10612577433343579,0.00030036902480189945,0.1055333362758422,0.0005924380575935834
25,inner,normalized_full_3p5,0.9,0.8998264732013577,0.08,0.08765694428030062,-0.00019280755404704752,0.00020935832556170765,0.0004508701794463314,-5.283555584601584e-05,0.0002621938814077235
25,outer,normalized_full_3p5,0.9,0.8157369782749354,0.08,0.09444884005379912,-0.09362557969451624,0.10673089907120349,0.0005578281889178133,0.1055333362758422,0.00119756279536129
25,inner,normalized_union_3p5,0.9,0.899834055385989,0.08,0.08765577624366934,-0.00018438290445665917,0.00020020965309298656,0.0004508701794463314,-5.283555584601584e-05,0.0002530452089390024
25,outer,normalized_union_3p5,0.9,0.8157405361251183,0.08,0.09444898743618887,-0.09362162652764638,0.10672616362530177,0.0005435249020224848,0.1055333362758422,0.001192827349459566
26,inner,no_winsor,0.9,0.9503234197728605,0.08,0.06458180876425772,0.05591491085873379,-0.05907230677902499,0.0,-0.05907230677902499,0.0
26,outer,no_winsor,0.9,0.9324900643945604,0.08,0.07632295870697539,0.03610007154951145,-0.03850425923458766,0.0,-0.03850425923458766,0.0
26,inner,raw_global_3p5,0.9,0.9482709875198485,0.08,0.0641833636648423,0.053634430577609526,-0.05672488506072626,0.001142204454597373,-0.05907230677902499,0.0023474217182987284
26,outer,raw_global_3p5,0.9,0.9318476917485984,0.08,0.07622484604273588,0.03538632416510934,-0.03775606083119286,0.0004004920330691993,-0.03850425923458766,0.0007481984033948022
26,inner,normalized_full_3p5,0.9,0.9498235933774097,0.08,0.06434460522942131,0.055359548197121855,-0.05850110926389009,0.0005410442153355977,-0.05907230677902499,0.0005711975151348955
26,outer,normalized_full_3p5,0.9,0.9314819636079096,0.08,0.07613875087289523,0.034979959564343854,-0.037329851451223486,0.0006436479102897846,-0.03850425923458766,0.0011744077833641745
26,inner,normalized_union_3p5,0.9,0.9498450825218234,0.08,0.06435174283965775,0.0553834250242482,-0.0585256730653532,0.0004508701794463314,-0.05907230677902499,0.0005466337136717861
26,outer,normalized_union_3p5,0.9,0.9315275716017238,0.08,0.0761414394653031,0.03503063511302651,-0.03738301086794648,0.0006293446233944561,-0.03850425923458766,0.001121248366641181
27,inner,no_winsor,0.9,0.9513642213974586,0.08,0.0695198154047019,0.05707135710828726,-0.060260762857892794,0.0,-0.060260762857892794,0.0
27,outer,no_winsor,0.9,0.9214521463981846,0.08,0.07160650853534231,0.023835718220205138,-0.025575691418430357,0.0,-0.025575691418430357,0.0
27,inner,raw_global_3p5,0.9,0.9486113770564766,0.08,0.06938958272172341,0.05401264117386284,-0.05711454891601472,0.0014127265622651717,-0.060260762857892794,0.0031462139418780774
27,outer,raw_global_3p5,0.9,0.9207390670798695,0.08,0.07161873886750712,0.023043407866521592,-0.024735153187912005,0.00020024601653459965,-0.025575691418430357,0.0008405382305183527
27,inner,normalized_full_3p5,0.9,0.9499469930232741,0.08,0.06955685916848281,0.055496658914748975,-0.05864215730865595,0.0004809281914094202,-0.060260762857892794,0.0016186055492368456
27,outer,normalized_full_3p5,0.9,0.920513050311306,0.08,0.07157917785930813,0.02279227812367335,-0.024468601326353825,0.00034327888548788514,-0.025575691418430357,0.001107090092076532
27,inner,normalized_union_3p5,0.9,0.949954478396739,0.08,0.06955711001284799,0.055504975996376604,-0.058650712637549826,0.0004809281914094202,-0.060260762857892794,0.0016100502203429679
27,outer,normalized_union_3p5,0.9,0.9205153288471094,0.08,0.07157975485324908,0.02279480983012161,-0.024471288833883463,0.00034327888548788514,-0.025575691418430357,0.0011044025845468944
28,inner,no_winsor,0.9,0.8059981302678675,0.08,0.09818727540858616,-0.1044465219245917,0.11977118774343185,0.0,0.11977118774343185,0.0
28,outer,no_winsor,0.9,0.8978432968721515,0.08,0.0743529116797692,-0.002396336808720645,0.0026049120033206767,0.0,0.0026049120033206767,0.0
28,inner,raw_global_3p5,0.9,0.8033108615727897,0.08,0.09789479145176576,-0.10743237603023359,0.12339717584236772,0.001502900598154438,0.11977118774343185,0.00362598809893587
28,outer,raw_global_3p5,0.9,0.8972838358349607,0.08,0.07424485378938057,-0.0030179601833769665,0.003281663094458968,0.0004004920330691993,0.0026049120033206767,0.0006767510911382915
28,inner,normalized_full_3p5,0.9,0.805194178554073,0.08,0.09809390719077411,-0.10533980160658551,0.12085470775554698,0.00042081216748324267,0.11977118774343185,0.0010835200121151328
28,outer,normalized_full_3p5,0.9,0.8967675047425504,0.08,0.07421879533268877,-0.003591661397166268,0.003906616643413611,0.0005864347627084704,0.0026049120033206767,0.0013017046400929347
28,inner,normalized_union_3p5,0.9,0.8051913493076099,0.08,0.09809462085308479,-0.10534294521376675,0.12085852276166077,0.00042081216748324267,0.11977118774343185,0.001087335018228927
28,outer,normalized_union_3p5,0.9,0.8967722802701608,0.08,0.07421888378807075,-0.003586355255376983,0.0039008348221607728,0.0005721314758131418,0.0026049120033206767,0.0012959228188400961
29,inner,no_winsor,0.9,0.8930018784418813,0.08,0.07879757222028452,-0.0077756906201319476,0.008475342513324675,0.0,0.008475342513324675,0.0
29,outer,no_winsor,0.9,0.8416865413104611,0.08,0.08800749006339582,-0.06479273187726553,0.07273031659872167,0.0,0.07273031659872167,0.0
29,inner,raw_global_3p5,0.9,0.8903627062819633,0.08,0.07844334854415776,-0.010708104131151863,0.011688871458542546,0.001382668550302083,0.008475342513324675,0.003213528945217871
29,outer,raw_global_3p5,0.9,0.8411432371031077,0.08,0.08790760639230559,-0.06539640321876927,0.07343137986273433,0.00034327888548788514,0.07273031659872167,0.0007010632640126607
29,inner,normalized_full_3p5,0.9,0.891787029807193,0.08,0.078703992367418,-0.00912552243645215,0.009953394448304755,0.0005711022272986865,0.008475342513324675,0.0014780519349800805
29,outer,normalized_full_3p5,0.9,0.8408276529156696,0.08,0.08784595264780107,-0.0657470523159227,0.07383880805784142,0.0005721314758131418,0.07273031659872167,0.0011084914591197453
29,inner,normalized_union_3p5,0.9,0.891768604243902,0.08,0.07870242757755903,-0.009145995284553288,0.00997582750368795,0.0005711022272986865,0.008475342513324675,0.0015004849903632756
29,outer,normalized_union_3p5,0.9,0.8408090893518194,0.08,0.08784210881730385,-0.06576767849797849,0.0738627789105895,0.0005864347627084704,0.07273031659872167,0.001132462311867824
30,inner,no_winsor,0.9,0.9079355191487067,0.08,0.07662700475005013,0.008817243498562943,-0.00953124232917773,0.0,-0.00953124232917773,0.0
30,outer,no_winsor,0.9,0.9051518569966247,0.08,0.08462055802877129,0.005724285551805153,-0.006197343263050686,0.0,-0.006197343263050686,0.0
30,inner,raw_global_3p5,0.9,0.9045710812118688,0.08,0.07647936925535113,0.005078979124298666,-0.005500474914100228,0.0018635967417115031,-0.00953124232917773,0.004030767415077503
30,outer,raw_global_3p5,0.9,0.9045853377065062,0.08,0.08457266825878854,0.005094819673895801,-0.0055175865272468275,0.00030036902480189945,-0.006197343263050686,0.0006797567358038589
30,inner,normalized_full_3p5,0.9,0.9071594557688556,0.08,0.07651831265370848,0.007954950854283993,-0.008602805887360945,0.0006011602392617752,-0.00953124232917773,0.0009284364418167858
30,outer,normalized_full_3p5,0.9,0.9043186435769309,0.08,0.08453042197006624,0.004798492863256509,-0.005197437445625575,0.00047200846754584205,-0.006197343263050686,0.0009999058174251117
30,inner,normalized_union_3p5,0.9,0.9071754893205292,0.08,0.0765199027169356,0.007972765911699042,-0.008621995516696365,0.0006011602392617752,-0.00953124232917773,0.0009092468124813659
30,outer,normalized_union_3p5,0.9,0.9043382801363264,0.08,0.08453080590420779,0.004820311262584864,-0.005221013086969059,0.00047200846754584205,-0.006197343263050686,0.0009763301760816277
31,inner,no_winsor,0.9,0.8144122413148626,0.08,0.10242974943253585,-0.09509750965015273,0.10849554144708809,0.0,0.10849554144708809,0.0
31,outer,no_winsor,0.9,0.8501784573009313,0.08,0.0903679465720863,-0.055357269665631925,0.0618310331763515,0.0,0.0618310331763515,0.0
31,inner,raw_global_3p5,0.9,0.8122813420278728,0.08,0.10200167567251386,-0.09746517552458578,0.11134007941248933,0.001773422705822237,0.10849554144708809,0.0028445379654012393
31,outer,raw_global_3p5,0.9,0.8496034040793069,0.08,0.09030009832436008,-0.05599621768965901,0.06256566406092084,0.00045770518065051347,0.0618310331763515,0.0007346308845693414
31,inner,normalized_full_3p5,0.9,0.8136116695339027,0.08,0.10232711807043268,-0.0959870338512192,0.1095633511166704,0.000510986203372509,0.10849554144708809,0.0010678096695823092
31,outer,normalized_full_3p5,0.9,0.8491243646734352,0.08,0.09030048952252451,-0.05652848369618313,0.06317801696385783,0.0006150413364991275,0.0618310331763515,0.001346983787506327
31,inner,normalized_union_3p5,0.9,0.8135960231638547,0.08,0.10232548508444098,-0.09600441870682808,0.10958423084887778,0.000510986203372509,0.10849554144708809,0.0010886894017896886
31,outer,normalized_union_3p5,0.9,0.8491085194750784,0.08,0.09029883313790807,-0.05654608947213513,0.06319827767802565,0.0006293446233944561,0.0618310331763515,0.0013672445016741433
32,inner,no_winsor,0.9,0.8016930654274034,0.08,0.09878071259159522,-0.10922992730288517,0.12558595608431736,0.0,0.12558595608431736,0.0
32,outer,no_winsor,0.9,0.8582438185948372,0.08,0.08452944502941402,-0.046395757116847514,0.0515795632193254,0.0,0.0515795632193254,0.0
32,inner,raw_global_3p5,0.9,0.7989975572069465,0.08,0.09860599482281165,-0.11222493643672604,0.12924264475377575,0.0013225525263759056,0.12558595608431736,0.0036566886694583967
32,outer,raw_global_3p5,0.9,0.8578991311512466,0.08,0.08449832625532736,-0.04677874316528152,0.05201570362583359,0.00015733615584861402,0.0515795632193254,0.00043614040650818975
32,inner,normalized_full_3p5,0.9,0.8009638503518095,0.08,0.09870941901768147,-0.11004016627576729,0.1265739844707672,0.0003907541555201539,0.12558595608431736,0.0009880283864498463
32,outer,normalized_full_3p5,0.9,0.8576116962464477,0.08,0.08448854182394527,-0.047098115281724806,0.05237953518036267,0.00031467231169722803,0.0515795632193254,0.0007999719610372671
32,inner,normalized_union_3p5,0.9,0.8009590116774574,0.08,0.09870708343680254,-0.11004554258060284,0.1265805434931166,0.00042081216748324267,0.12558595608431736,0.0009945874087992357
32,outer,normalized_union_3p5,0.9,0.8576051474164775,0.08,0.08448777352485656,-0.047105391759469484,0.05238782602921221,0.00031467231169722803,0.0515795632193254,0.0008082628098868075
33,inner,no_winsor,0.9,0.9033113284187848,0.08,0.0738364467148528,0.003679253798649862,-0.003987368275548607,0.0,-0.003987368275548607,0.0
33,outer,no_winsor,0.9,0.9078695727252115,0.08,0.07459217353481128,0.008743969694679388,-0.00945237877723049,0.0,-0.00945237877723049,0.0
33,inner,raw_global_3p5,0.9,0.901211659624508,0.08,0.07361394944090068,0.0013462884716755052,-0.001460731073526304,0.0016832486699329707,-0.003987368275548607,0.0025266372020223034
33,outer,raw_global_3p5,0.9,0.9070734770275554,0.08,0.0745602279982251,0.007859418919506034,-0.008499897125590076,0.0002860657379065709,-0.00945237877723049,0.0009524816516404133
33,inner,normalized_full_3p5,0.9,0.9033276473391159,0.08,0.07367758814619621,0.003697385932351027,-0.004006982645507643,0.0004809281914094202,-0.003987368275548607,-1.9614369959035892e-05
33,outer,normalized_full_3p5,0.9,0.9067648064879172,0.08,0.07454816927638495,0.0075164516532413295,-0.008130366074769989,0.00047200846754584205,-0.00945237877723049,0.0013220127024605004
33,inner,normalized_union_3p5,0.9,0.9032982341257433,0.08,0.07367632809408561,0.0036647045841591286,-0.003971629459230965,0.0005410442153355977,-0.003987368275548607,1.573881631764234e-05
33,outer,normalized_union_3p5,0.9,0.9067318946929445,0.08,0.07454721196885175,0.007479882992160514,-0.008090957646460051,0.0004863117544411706,-0.00945237877723049,0.0013614211307704377
34,inner,no_winsor,0.9,0.9310513912026072,0.08,0.08105106464059546,0.03450154578067455,-0.0368278598425073,0.0,-0.0368278598425073,0.0
34,outer,no_winsor,0.9,0.8919916324434559,0.08,0.08087688246081876,-0.008898186173937894,0.009704322637485533,0.0,0.009704322637485533,0.0
34,inner,raw_global_3p5,0.9,0.9276916269519221,0.08,0.0807657122541263,0.03076847439102459,-0.032902818431676764,0.0017433646938591482,-0.0368278598425073,0.003925041410830533
34,outer,raw_global_3p5,0.9,0.8918423312199183,0.08,0.08086877227023839,-0.009064076422312994,0.009886067965234606,0.0001287295820579569,0.009704322637485533,0.0001817453277490732
34,inner,normalized_full_3p5,0.9,0.9298499840199794,0.08,0.08088344705618765,0.033166648911088226,-0.03542594626080759,0.000510986203372509,-0.0368278598425073,0.001401913581699707
34,outer,normalized_full_3p5,0.9,0.8916882796295512,0.08,0.08082485286743613,-0.009235244856054203,0.010073627840529824,0.00030036902480189945,0.009704322637485533,0.0003693052030442918
34,inner,normalized_union_3p5,0.9,0.9298918911229835,0.08,0.08088407971014233,0.03321321235887065,-0.03547487784597434,0.0004809281914094202,-0.0368278598425073,0.0013529819965329565
34,outer,normalized_union_3p5,0.9,0.8917099750984683,0.08,0.08082202240231542,-0.009211138779479766,0.010047211356134265,0.0002717624510112424,0.009704322637485533,0.00034288871864873206
35,inner,no_winsor,0.9,0.9649481572703801,0.08,0.06965679067316694,0.07216461918931127,-0.07565367914922687,0.0,-0.07565367914922687,0.0
35,outer,no_winsor,0.9,0.8441291920218564,0.08,0.09163689192840052,-0.062078675531270666,0.06958397490020975,0.0,0.06958397490020975,0.0
35,inner,raw_global_3p5,0.9,0.9604625059179558,0.08,0.0695658260036489,0.06718056213106194,-0.07059476576565928,0.0018034807177853256,-0.07565367914922687,0.005058913383567593
35,outer,raw_global_3p5,0.9,0.8438529695274226,0.08,0.09155647796626734,-0.06238558941397487,0.06993931605520995,0.0002717624510112424,0.06958397490020975,0.00035534115500020225
35,inner,normalized_full_3p5,0.9,0.9633574710125369,0.08,0.0696083718503522,0.07039719001392974,-0.07386240080935486,0.0006612762631879528,-0.07565367914922687,0.0017912783398720128
35,outer,normalized_full_3p5,0.9,0.8436298082734469,0.08,0.0915233885995813,-0.0626335463628368,0.07022648254667355,0.00047200846754584205,0.06958397490020975,0.0006425076464637997
35,inner,normalized_union_3p5,0.9,0.9633830998618585,0.08,0.06960849011322288,0.07042566651317617,-0.07389128499855731,0.0006612762631879528,-0.07565367914922687,0.0017623941506695606
35,outer,normalized_union_3p5,0.9,0.8436542771101271,0.08,0.09152304058917628,-0.06260635876652554,0.07019499205600402,0.00045770518065051347,0.06958397490020975,0.0006110171557942717
36,inner,no_winsor,0.9,0.9405798739618993,0.08,0.07722910657456922,0.04508874884655478,-0.04788293065774869,0.0,-0.04788293065774869,0.0
36,outer,no_winsor,0.9,0.9067590886741972,0.08,0.07771475794826851,0.007510098526885667,-0.008123519694212718,0.0,-0.008123519694212718,0.0
36,inner,raw_global_3p5,0.9,0.9391047072028933,0.08,0.07681423203209431,0.043449674669881366,-0.046178769966985465,0.0017133066818960593,-0.04788293065774869,0.0017041606907632276
36,outer,raw_global_3p5,0.9,0.9059139367604827,0.08,0.07777170604586847,0.0065710408449808355,-0.00711107885699983,0.0003861887461738708,-0.008123519694212718,0.0010124408372128874
36,inner,normalized_full_3p5,0.9,0.9404842372488709,0.08,0.07704890103956576,0.044982485832078645,-0.04777252905972792,0.0004508701794463314,-0.04788293065774869,0.00011040159802077482
36,outer,normalized_full_3p5,0.9,0.9055414384768171,0.08,0.07769256841132942,0.006157153863130205,-0.0066645485322507705,0.0005721314758131418,-0.008123519694212718,0.0014589711619619472
36,inner,normalized_union_3p5,0.9,0.9405071775738447,0.08,0.0770517496358341,0.04500797508204957,-0.047799012052875,0.00042081216748324267,-0.04788293065774869,8.391860487369507e-05
36,outer,normalized_union_3p5,0.9,0.9055801928917562,0.08,0.07769209098687506,0.006200214324173503,-0.006711013739966371,0.0005578281889178133,-0.008123519694212718,0.0014125059542463465
37,inner,no_winsor,0.9,0.8337233021694126,0.08,0.09541373380692308,-0.07364077536731939,0.08305142362157053,0.0,0.08305142362157053,0.0
37,outer,no_winsor,0.9,0.8884262476602768,0.08,0.0822721382747078,-0.012859724821914664,0.014052821448784048,0.0,0.014052821448784048,0.0
37,inner,raw_global_3p5,0.9,0.8317693645142169,0.08,0.09495029607600645,-0.07581181720642571,0.08559897230771155,0.001382668550302083,0.08305142362157053,0.0025475486861410157
37,outer,raw_global_3p5,0.9,0.8878861543989891,0.08,0.08225992965839035,-0.0134598284455677,0.014713064348756705,0.0003861887461738708,0.014052821448784048,0.0006602428999726573
37,inner,normalized_full_3p5,0.9,0.8334779366006122,0.08,0.09509931422628563,-0.07391340377709754,0.08337100385840807,0.000510986203372509,0.08305142362157053,0.00031958023683753556
37,outer,normalized_full_3p5,0.9,0.8875434085656008,0.08,0.08221669952049265,-0.01384065714933247,0.015132266070666941,0.0005435249020224848,0.014052821448784048,0.001079444621882893
37,inner,normalized_union_3p5,0.9,0.8334563187560404,0.08,0.0950959848056699,-0.07393742360439959,0.0833991648688935,0.000510986203372509,0.08305142362157053,0.0003477412473229663
37,outer,normalized_union_3p5,0.9,0.887521556096325,0.08,0.08221543339435461,-0.013864937670750033,0.015158998632606526,0.0005721314758131418,0.014052821448784048,0.001106177183822478
38,inner,no_winsor,0.9,0.8872685325515368,0.08,0.07884343803258022,-0.014146074942736897,0.015468575327733616,0.0,0.015468575327733616,0.0
38,outer,no_winsor,0.9,0.881927667996922,0.08,0.07990521476964706,-0.02008036889230891,0.02202385464054211,0.0,0.02202385464054211,0.0
38,inner,raw_global_3p5,0.9,0.885238000038058,0.08,0.07857342536556873,-0.01640222217993559,0.01795615276532125,0.0016832486699329707,0.015468575327733616,0.002487577437587634
38,outer,raw_global_3p5,0.9,0.8806944403990357,0.08,0.07992548558017716,-0.021450621778849266,0.023543136696333386,0.00041479531996452783,0.02202385464054211,0.0015192820557912746
38,inner,normalized_full_3p5,0.9,0.8869225031677586,0.08,0.07869825652726684,-0.014530552035823874,0.01589208849748602,0.00042081216748324267,0.015468575327733616,0.00042351316975240347
38,outer,normalized_full_3p5,0.9,0.8800102591494342,0.08,0.07993036892754138,-0.02221082316729539,0.024386935648978307,0.0005864347627084704,0.02202385464054211,0.0023630810084361957
38,inner,normalized_union_3p5,0.9,0.886925730764703,0.08,0.07869857881316142,-0.01452696581699664,0.01588813740540273,0.00042081216748324267,0.015468575327733616,0.0004195620776691125
38,outer,normalized_union_3p5,0.9,0.8800064368577969,0.08,0.07993005058418821,-0.022215070158003503,0.024391651513805256,0.0006007380496037989,0.02202385464054211,0.0023677968732631442
39,inner,no_winsor,0.9,0.7989390687578717,0.08,0.09892050106460744,-0.11228992360236478,0.12932212603697216,0.0,0.12932212603697216,0.0
39,outer,no_winsor,0.9,0.9678154168475064,0.08,0.06926594400234239,0.07535046316389593,-0.07887506624152979,0.0,-0.07887506624152979,0.0
39,inner,raw_global_3p5,0.9,0.7950551042658893,0.08,0.09896152893459993,-0.11660543970456749,0.13461319834312518,0.0014427845742282606,0.12932212603697216,0.005291072306153027
39,outer,raw_global_3p5,0.9,0.9674880170378544,0.08,0.06922238143479004,0.07498668559761601,-0.07850771317023648,0.0002431558772205853,-0.07887506624152979,0.0003673530712933054
39,inner,normalized_full_3p5,0.9,0.797890397065723,0.08,0.0988932166226446,-0.11345511437141897,0.1307481781121912,0.0005410442153355977,0.12932212603697216,0.0014260520752190364
39,outer,normalized_full_3p5,0.9,0.9672537247246419,0.08,0.06920661706728409,0.0747263608051576,-0.07824475337285997,0.00044340189375518494,-0.07887506624152979,0.0006303128686698245
39,inner,normalized_union_3p5,0.9,0.7978528027250045,0.08,0.09889411416603398,-0.11349688586110618,0.13079933613915315,0.0005711022272986865,0.12932212603697216,0.0014772101021809925
39,outer,normalized_union_3p5,0.9,0.9672307937125941,0.08,0.06920503864954806,0.07470088190288227,-0.07821901315136333,0.00045770518065051347,-0.07887506624152979,0.0006560530901664613
40,inner,no_winsor,0.9,0.7920259063890698,0.08,0.09804450580004548,-0.11997121512325581,0.13875780567946344,0.0,0.13875780567946344,0.0
40,outer,no_winsor,0.9,0.8663368875346948,0.08,0.0809785267341738,-0.03740345829478353,0.04138925733499285,0.0,0.04138925733499285,0.0
40,inner,raw_global_3p5,0.9,0.7873237561230083,0.08,0.09828089907543444,-0.12519582652999084,0.14522288430013078,0.0016531906579698818,0.13875780567946344,0.006465078620667336
40,outer,raw_global_3p5,0.9,0.8656108075662687,0.08,0.08099251168321009,-0.03821021381525702,0.042299598169976846,0.00031467231169722803,0.04138925733499285,0.0009103408349839942
40,inner,normalized_full_3p5,0.9,0.789758363851712,0.08,0.09818208444075614,-0.12249070683143104,0.14187068872099376,0.0006011602392617752,0.13875780567946344,0.0031128830415303177
40,outer,normalized_full_3p5,0.9,0.8654066500601368,0.08,0.08094381518606139,-0.03843705548873688,0.042555703266932046,0.0005006150413364992,0.04138925733499285,0.0011664459319391945
